link,title,location,score_x,review_count,description,image,coords,lat,lon,Ville,city_id,name,latitude,longitude,days,temperature,mean_temp,proba_rain,mean_rain,humidity,mean_humidity,wind_speed,mean_wind_speed,pressure,mean_pressure,weather,mode_weather,score_y,date,mode_rain,mode_clouds,mode_clear,rank
https://www.booking.com/hotel/fr/dijon-centre-clemenceau.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Mercure Dijon Centre Clemenceau,Dijon,"8,0",1 484 experiences vecues,"Le Mercure Dijon Centre Clémenceau est un établissement 4 étoiles non-fumeurs situé dans le centre de Dijon, en face de l'Auditorium et du centre de convention. ",https://cf.bstatic.com/xdata/images/hotel/square200/251720260.jpg?k=f5962028a715a87aaf3062c328a543fc6707c89791d5d7789974f87ecf10886e&o=,"47.32814395,5.05142838",47.32814395,5.05142838,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/des-ducs-dijon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel des Ducs,"Centre-ville de Dijon, Dijon","8,5",1 811 experiences vecues,"Situé à 50 mètres du palais des ducs, dans le centre historique de Dijon classé au patrimoine mondial de l'UNESCO, l'Hôtel des Ducs propose un bar ainsi qu'une connexion Wi-Fi gratuite. ",https://cf.bstatic.com/xdata/images/hotel/square200/128447760.jpg?k=6b5b03c63ad6a3066ff6f2bbe55c5b359cc2f153f8583c94197ea3138b3400e6&o=,"47.32170512,5.04365332",47.32170512,5.04365332,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/campanile-dijon-congra-s-cla-c-menceau.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Campanile Dijon Congres Clemenceau,Dijon,"8,1",1 640 experiences vecues,"Situé à Dijon, le Campanile Dijon Congrès Clémenceau propose des chambres climatisées et une connexion Wi-Fi gratuite dans tous ses locaux. ",https://cf.bstatic.com/xdata/images/hotel/square200/130036193.jpg?k=241915c68984158fde0eb07fc5c20424fbc8a81ca256c1f981b4e26531d46c89&o=,"47.32874479,5.05931675",47.32874479,5.05931675,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/kyriad-prestige-dijon-nord-valmy-xml.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Kyriad Prestige Dijon Nord - Valmy,Dijon,"8,3",2 120 experiences vecues,"Disposant d'une réception ouverte 24h/24, le Kyriad Prestige Dijon Nord - Valmy est situé à 5 km de la gare de Dijon. ",https://cf.bstatic.com/xdata/images/hotel/square200/22371890.jpg?k=351afd1677179ed3804bf3ba17159639b112404f23c2ff294e5487468304d4db&o=,"47.36067300,5.04935300",47.360673,5.049353,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/wilson-dijon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Hotel Wilson - Les Collectionneurs,Dijon,"7,8",928 experiences vecues,Hôtel Wilson - Les Collectionneursis located in the Burgundy region a 10-minute walk from the centre of Dijon. It is housed in a 17th-century post house. Free Wi-Fi is available. ,https://cf.bstatic.com/xdata/images/hotel/square200/4762861.jpg?k=665308570960be5ee792f8d59a3a2d5040d80fdffa6b327feac25afa0d1259ed&o=,"47.31585013,5.04426688",47.31585013,5.04426688,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/ibis-dijon-gare.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,ibis Dijon Gare,Dijon,"7,9",3 084 experiences vecues,"L'hôtel ibis Dijon Gare est situé en face de la gare, à seulement 10 minutes à pied du centre-ville historique. ",https://cf.bstatic.com/xdata/images/hotel/square200/242165807.jpg?k=0631d093987eebd8db67fd21ca35cfb5468d63e0c24146d110b577efb527553d&o=,"47.32223149,5.02388611",47.32223149,5.02388611,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/aparthotel-adagio-access-dijon-republique.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Aparthotel Adagio Access Dijon Republique,Dijon,"8,3",1 784 experiences vecues,"Situé dans le centre-ville de Dijon, à seulement 3 minutes à pied de la place de la République, l'Aparthotel Adagio Access Dijon République propose une réception ouverte 24h/24 et une connexion Wi-Fi...",https://cf.bstatic.com/xdata/images/hotel/square200/252165984.jpg?k=f75ac83292c9fd4010e845dfa6efed259512f4d5a9cf6c365d26aed3124ca5bb&o=,"47.32552600,5.04948040",47.325526,5.0494804,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/ibis-dijon-sud.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,ibis Dijon Sud,Dijon,"7,8",1 504 experiences vecues,"Situé à 6 km du centre de Dijon, l'ibis Dijon Sud propose une réception ouverte 24h/24, un restaurant et un bar avec terrasse. Une connexion Wi-Fi est disponible gratuitement. ",https://cf.bstatic.com/xdata/images/hotel/square200/265876338.jpg?k=82e896bd9e39bb2dcfdadd9d7fb530bd30485aa571350b652b7935eca1405bf7&o=,"47.27226918,5.00311777",47.27226918,5.00311777,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/le-jacquemart.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Hotel Le Jacquemart,"Centre-ville de Dijon, Dijon","8,1",854 experiences vecues,"Situé au cœur de Dijon, capitale de la Bourgogne, près du Palais des Ducs de Bourgogne, l'hôtel Le Jacquemart bénéficie d’une situation privilégiée dans le quartier des Antiquaires. ",https://cf.bstatic.com/xdata/images/hotel/square200/91277655.jpg?k=c628bd02f5d0fbdc90d472aebaa89c185dd136a45a04e2bacb9caf27b81c2a14&o=,"47.32345831,5.04345149",47.32345831,5.04345149,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/montchapet.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Montchapet Dijon Centre,Dijon,"8,1",1 901 experiences vecues,"L'Hotel Montchapet est situé au cœur de Dijon, à seulement 10 minutes à pied de la gare de Dijon-Ville. Il propose des chambres insonorisées et une connexion Wi-Fi gratuite. ",https://cf.bstatic.com/xdata/images/hotel/square200/174577922.jpg?k=5cfbe2291514d92ff7f5388e9b8e3bb37904b12b40353328f8dd782060facd95&o=,"47.32742402,5.03345892",47.32742402,5.03345892,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/le-thurot-dijon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Hotel le Thurot,Dijon,"7,3",1 584 experiences vecues,"Doté d’une connexion Wi-Fi gratuite, l’Hôtel le Thurot vous accueille à 300 mètres du centre-ville et de la gare de Dijon. ",https://cf.bstatic.com/xdata/images/hotel/square200/299614072.jpg?k=5b58b814b8c9ce612fca6eae1e7acedcd342ca4b8537e4cadfa51b97ed628aac&o=,"47.32660499,5.02834596",47.32660499,5.02834596,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/le-petit-tertre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Chambre d'hotes Le Petit Tertre,"Centre-ville de Dijon, Dijon","8,9",701 experiences vecues,"L'établissement le Petit Tertre est situé dans le centre de Dijon, à 3 minutes à pied du palais des ducs de Bourgogne. Il propose une connexion Wi-Fi gratuite. ",https://cf.bstatic.com/xdata/images/hotel/square200/260968039.jpg?k=08820f7936b03b446a59c9ddd0f8c44ce6fb022eedb7f10ea40eaf5fb0c308ef&o=,"47.32396148,5.04365131",47.32396148,5.04365131,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/villa14.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,VILLA14,"Centre-ville de Dijon, Dijon","9,0",307 experiences vecues,"Située dans le centre de Dijon, la VILLA14 se trouve à proximité de sites touristiques tels que la gare de Dijon, la station de tramway Foch-Gare et l'église Saint-Philibert. ",https://cf.bstatic.com/xdata/images/hotel/square200/298676329.jpg?k=e1dc7e9859dd09beccaee38f7445a601d2321a0c5a8dcc9d6ee0f5c850c00d15&o=,"47.32210320,5.03166650",47.3221032,5.0316665,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/tidijon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Oceania Le Jura Dijon,"Centre-ville de Dijon, Dijon","8,4",1 638 experiences vecues,"L'Oceania Le Jura Dijon vous accueille dans le centre-ville, à 200 mètres de la gare et à 10 minutes de tramway du Palais des Congrès. ",https://cf.bstatic.com/xdata/images/hotel/square200/60043079.jpg?k=2850aebec61560562b1f46562dc1efe68542e30dda3b8b81454905b9c5ad6880&o=,"47.32360740,5.03021546",47.3236074,5.03021546,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/le-chambellan-dijon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Hotel Le Chambellan,"Centre-ville de Dijon, Dijon","7,6",970 experiences vecues,"L'hôtel Le Chambellan est abrité dans un bâtiment du XVIIe siècle, dans le centre-ville de Dijon. ",https://cf.bstatic.com/xdata/images/hotel/square200/19350545.jpg?k=cafd51c37a27efac2051f553545adadb5c0c31ca13882ee7969f44bdd331de80&o=,"47.32178557,5.04516609",47.32178557,5.04516609,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/republique-dijon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Hotel Republique,"Centre-ville de Dijon, Dijon","8,0",1 445 experiences vecues,Cette auberge du XVIIIe siècle est située dans une rue calme du centre historique de Dijon. Elle vous accueille dans un cadre moderne et élégant avec connexion Wi-Fi gratuite. ,https://cf.bstatic.com/xdata/images/hotel/square200/237225657.jpg?k=e04b67b6a287218392ae836d3187b68fe5c20fb2cca7f8031bab7b687d6b2359&o=,"47.32570141,5.04478052",47.32570141,5.04478052,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/de-paris-dijon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=ca9c97e4b6300317&srepoch=1665351369&from=searchresults#hotelTmpl,Hotel De Paris,"Centre-ville de Dijon, Dijon","7,0",1 579 experiences vecues,"Situé à 5 minutes à pied du centre historique de Dijon et à 100 mètres de la gare, l'Hôtel de Paris vous propose des chambres contemporaines avec connexion Wi-Fi gratuite ainsi qu'un bar avec...",https://cf.bstatic.com/xdata/images/hotel/square200/33652119.jpg?k=8e40ee573bb5da4f01656fa8f91c86ea5063f8b34180cb3f1a041a00ad740587&o=,"47.32343058,5.03017455",47.32343058,5.03017455,Dijon,13,Dijon,47.3215806,5.0414701,"[1, 2, 3, 4, 5, 6, 7]","[6, 4, 3, 4, 2, 8, 8]",5,"[35, 100, 100, 100, 88, 84, 0]",72.0,"[79, 74, 82, 69, 84, 76, 65]",76.0,"[3.86, 5.59, 9.9, 7.85, 5.24, 3.67, 3.83]",6.0,"[1012, 1017, 1008, 1008, 1009, 1019, 1018]",1013,"['Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Rain', 'Clouds']",Rain,24.57,"11/18/2022, 13:07:14",6,1,0,4
https://www.booking.com/hotel/fr/du-chateau-annecy.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=68f097f21e3e0222&srepoch=1665351398&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel du Chateau,"Centre-ville d'Annecy, Annecy","8,5",1 540 experiences vecues,"Offrant une vue sur la vieille ville, l’Hotel du Chateau est situé au pied du château d’Annecy. Sa réception est dotée d’une connexion Wi-Fi gratuite. ",https://cf.bstatic.com/xdata/images/hotel/square200/53947442.jpg?k=e0bd99840ae76b75728e148b9eaaa14a58f2830e5f76a3337fe3ad417568cf15&o=,"45.89789347,6.12520516",45.89789347,6.12520516,Annecy,14,Annecy,45.8992348,6.1288847,"[1, 2, 3, 4, 5, 6, 7]","[7, 7, 7, 3, 5, 7, 10]",6,"[54, 97, 99, 100, 78, 28, 0]",65.0,"[79, 76, 77, 98, 85, 87, 78]",83.0,"[1.6, 1.61, 1.93, 1.43, 1.78, 1.77, 1.73]",2.0,"[1011, 1018, 1009, 1009, 1011, 1021, 1019]",1014,"['Rain', 'Rain', 'Rain', 'Snow', 'Rain', 'Rain', 'Clouds']",Rain,23.44,"11/18/2022, 13:07:14",5,1,0,5
https://www.booking.com/hotel/fr/majord-home-spa-5-la-source-coeur-vieille-ville.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=68f097f21e3e0222&srepoch=1665351398&from=searchresults#hotelTmpl,Majord'Home Spa 5* - La Source Coeur Vieille Ville,"Centre-ville d'Annecy, Annecy","8,7",18 experiences vecues,"Doté d'une baignoire spa, le Majord'Home Spa 5* - La Source Cœur Vieille Ville est situé en plein cœur d'Annecy. Vous séjournerez à 33 km de Rochexpo et à 38 km du lac du Bourget. ",https://cf.bstatic.com/xdata/images/hotel/square200/369943814.jpg?k=204713f540d0f021f71cf04a9beddbd3053e5823aa57dac68bc8f99748f132c2&o=,"45.89806600,6.12729220",45.898066,6.1272922,Annecy,14,Annecy,45.8992348,6.1288847,"[1, 2, 3, 4, 5, 6, 7]","[7, 7, 7, 3, 5, 7, 10]",6,"[54, 97, 99, 100, 78, 28, 0]",65.0,"[79, 76, 77, 98, 85, 87, 78]",83.0,"[1.6, 1.61, 1.93, 1.43, 1.78, 1.77, 1.73]",2.0,"[1011, 1018, 1009, 1009, 1011, 1021, 1019]",1014,"['Rain', 'Rain', 'Rain', 'Snow', 'Rain', 'Rain', 'Clouds']",Rain,23.44,"11/18/2022, 13:07:14",5,1,0,5
https://www.booking.com/hotel/fr/des-marquisats.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=68f097f21e3e0222&srepoch=1665351398&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel des Marquisats,Annecy,"8,0",1 115 experiences vecues,"Situé à Annecy-le-Vieux, dans les Alpes françaises, l’Hôtel Les Muses est composé de 2 bâtiments avec des chambres donnant sur le lac d’Annecy ou le mont Veyrier. ",https://cf.bstatic.com/xdata/images/hotel/square200/21742761.jpg?k=ce2d3d26a05519ec38742e729426b07a5ee6dbea566b700b4af4fa879668a207&o=,"45.88972625,6.13854915",45.88972625,6.13854915,Annecy,14,Annecy,45.8992348,6.1288847,"[1, 2, 3, 4, 5, 6, 7]","[7, 7, 7, 3, 5, 7, 10]",6,"[54, 97, 99, 100, 78, 28, 0]",65.0,"[79, 76, 77, 98, 85, 87, 78]",83.0,"[1.6, 1.61, 1.93, 1.43, 1.78, 1.77, 1.73]",2.0,"[1011, 1018, 1009, 1009, 1011, 1021, 1019]",1014,"['Rain', 'Rain', 'Rain', 'Snow', 'Rain', 'Rain', 'Clouds']",Rain,23.44,"11/18/2022, 13:07:14",5,1,0,5
https://www.booking.com/hotel/fr/bestwesterncarlton.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=68f097f21e3e0222&srepoch=1665351398&from=searchresults#hotelTmpl,Best Western Plus Hotel Carlton Annecy,"Centre-ville d'Annecy, Annecy","8,3",2 802 experiences vecues,"Situé dans le centre-ville d'Annecy, à proximité du Palais de l'Île, le charmant appartement Annecy dispose d'un bar, d'une connexion Wi-Fi gratuite et d'un lave-linge. ",https://cf.bstatic.com/xdata/images/hotel/square200/352290246.jpg?k=49470a712855576be3774cb93e1ae8d0bb503c686f28c848f1d953b10a25f410&o=,"45.90034806,6.12239420",45.90034806,6.1223942,Annecy,14,Annecy,45.8992348,6.1288847,"[1, 2, 3, 4, 5, 6, 7]","[7, 7, 7, 3, 5, 7, 10]",6,"[54, 97, 99, 100, 78, 28, 0]",65.0,"[79, 76, 77, 98, 85, 87, 78]",83.0,"[1.6, 1.61, 1.93, 1.43, 1.78, 1.77, 1.73]",2.0,"[1011, 1018, 1009, 1009, 1011, 1021, 1019]",1014,"['Rain', 'Rain', 'Rain', 'Snow', 'Rain', 'Rain', 'Clouds']",Rain,23.44,"11/18/2022, 13:07:14",5,1,0,5
